Name,BSE Code,NSE Code,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Transrail Light,544317,TRANSRAILL,Electrical Equipment,792.00,10633.08,6051.82,752.59,12.44,12.69,27.93,5.65,0.39,6.02,0.35,21.63,1316.77,45.77,1317.14,2339.67,539.03,6.93,-1.64,0.82,0.89,7.46
TVS Holdings,520056,TVSHLTD,Finance,11714.00,23699.89,47456.11,7385.89,15.56,15.21,18.58,5.05,0.51,4.78,6.93,30.20,440.62,59.45,1749.53,7665.70,2416.58,12.28,-0.26,0.15,5.18,22.62
Union Bank (I),532477,UNIONBANK,Banks,135.69,103580.39,109365.28,74066.07,67.72,67.96,5.51,0.91,0.11,1.24,11.77,17.05,122413.21,21632.43,0.00,2750.22,0.00,7.06,0.30,0.59,14.00,14.47
Usha Martin,517146,USHAMART,Industrial Products,347.65,10594.35,3534.98,587.63,16.62,17.19,26.27,3.85,1.72,11.50,0.15,15.79,1289.14,68.09,527.63,266.24,984.91,5.13,1.81,0.04,0.76,22.92
UTI AMC,543238,UTIAMC,Capital Markets,1327.10,17000.67,1878.78,1090.14,58.02,59.52,23.80,3.69,2.16,14.79,0.00,16.28,246.19,6.28,79.72,62.35,0.00,6.36,-0.24,-0.15,0.00,11.23
Vedanta,500295,VEDL,Diversified Metals,438.75,171568.28,155028.00,42316.00,27.30,27.68,12.71,4.16,-1.24,9.77,2.22,38.48,-34719.00,5595.00,3636.00,10195.00,14474.00,13.66,0.09,-0.55,2.62,16.75
Welspun Corp,532144,WELCORP,Industrial Products,886.35,23330.67,14391.80,1819.24,12.64,12.05,14.38,3.12,0.36,8.93,0.15,18.50,1568.30,1265.91,1769.13,3224.50,4211.54,9.78,0.22,-0.05,0.49,10.88
Welspun Living,514162,WELSPUNLIV,Textiles & Apparels,114.39,11116.52,10269.17,1179.08,11.48,12.31,20.54,2.31,10.53,6.51,0.57,13.69,2215.73,132.75,1644.93,1122.91,2183.37,6.98,0.31,-0.60,2.92,46.32
Wipro,507685,WIPRO,IT - Software,241.65,253326.14,89259.20,17900.20,20.05,20.23,18.82,3.06,8.22,10.82,0.23,16.59,8004.80,4255.70,11774.50,8825.20,69.40,7.39,0.31,-0.19,1.00,25.55
Zensar Tech.,504067,ZENSARTECH,IT - Software,801.15,18199.67,5377.50,831.10,15.46,15.47,27.01,4.47,1.79,12.77,0.03,16.43,1178.70,174.50,790.10,343.70,0.00,5.15,0.63,-0.42,0.14,18.66
Zydus Lifesci.,532321,ZYDUSLIFE,Pharmaceuticals & Biotechnology,988.60,99476.29,23607.70,7063.00,29.92,30.37,21.36,4.15,11.30,14.64,0.13,21.21,3153.40,141.60,4024.70,2305.80,3944.00,6.50,0.14,-0.18,0.50,18.97
